x,y,z
0.260521,0.472946,-0.000342
0.625251,0.286573,0.000843
0.164329,0.456914,-0.001449
0.503006,0.298597,0.000131
0.028056,0.961924,0.001042
0.196393,0.482966,0.000018
0.731463,0.168337,0.000994
0.082164,0.320641,-0.001350
0.751503,0.821643,0.000106
0.388778,0.074148,0.000352
0.230461,0.919840,-0.001242
0.322645,0.727455,0.000595
0.511022,0.581162,-0.000706
0.462926,0.332665,0.000919
0.346693,0.156313,-0.001028
0.142285,0.228457,0.000388
0.038076,0.136273,0.002285
0.152305,0.006012,0.000436
0.118236,0.262525,0.001733
0.008016,0.482966,-0.000910
0.452906,0.320641,0.001511
0.128257,0.821643,-0.000359
0.412826,0.426854,-0.002212
0.889780,0.949900,-0.000298
0.424850,0.791583,0.000933
0.272545,0.112224,0.000324
0.981964,0.913828,-0.000108
0.767535,0.967936,-0.000056
0.018036,0.438878,-0.000785
0.617234,0.645291,-0.001315
0.376754,0.907816,-0.001149
0.180361,0.875752,-0.000821
0.332665,0.735471,0.000023
0.893788,0.845691,-0.000232
0.048096,0.545090,-0.000652
0.561122,0.202405,-0.001571
0.044088,0.825651,0.000869
0.721443,0.076152,0.000751
0.300601,0.318637,-0.000040
0.549098,0.364729,-0.000151
0.753507,0.176353,0.000038
0.763527,0.933868,0.000143
0.727455,0.649299,-0.001298
0.240481,0.661323,-0.002354
0.697395,0.044088,-0.000562
0.673347,0.663327,-0.000519
0.817635,0.318637,-0.000601
0.206413,0.158317,0.001449
0.128257,0.414830,0.000550
0.977956,0.967936,-0.001245
0.082164,0.961924,0.000566
0.008016,0.747495,-0.000175
0.354709,0.324649,-0.000758
0.156313,0.601202,0.001631
0.685371,0.340681,0.000418
0.020040,0.977956,-0.000490
0.633267,0.484970,0.001265
0.236473,0.326653,-0.000440
0.088176,0.034068,0.000338
0.184369,0.190381,0.000657
0.595190,0.647295,-0.001554
0.110220,0.160321,0.001335
0.843687,0.649299,-0.000955
0.382766,0.961924,-0.000115
0.440882,0.927856,-0.000174
0.577154,0.252505,-0.000203
0.402806,0.521042,0.000636
0.795591,0.420842,0.001344
0.597194,0.807615,0.000101
0.603206,0.390782,-0.000874
0.238477,0.326653,-0.000943
0.106212,0.100200,0.000032
0.220441,0.681363,-0.000962
0.104208,0.412826,0.001020
0.296593,0.482966,0.001014
0.096192,0.913828,0.000294
0.747495,0.791583,0.000216
0.717435,0.871743,-0.000468
0.593186,0.505010,0.001004
0.108216,0.705411,-0.000758
0.366733,0.326653,-0.000767
0.410822,0.545090,0.001336
0.527054,0.452906,0.000347
0.328657,0.767535,0.000148
0.839679,0.100200,0.000053
0.991984,0.915832,-0.000361
0.801603,0.344689,0.000106
0.547094,0.871743,0.000232
0.829659,0.951904,-0.001328
0.629259,0.879760,-0.000064
0.895792,0.573146,-0.000265
0.923848,0.783567,-0.000310
0.324649,0.066132,0.000282
0.178357,0.116232,0.001214
0.024048,0.480962,-0.000503
0.126253,0.703407,-0.000411
0.809619,0.705411,-0.000146
0.583166,0.741483,-0.000891
0.991984,0.442886,-0.000502
0.256513,0.759519,-0.001479
0.937876,0.827655,-0.001039
0.591182,0.787575,0.000827
0.995992,0.270541,0.000239
0.094188,0.597194,0.001235
0.168337,0.234469,0.000907
0.294589,0.134269,0.001036
0.114228,0.476954,0.000213
0.679359,0.290581,-0.000043
0.679359,0.569138,0.001426
0.765531,0.797595,-0.000431
0.811623,0.322645,-0.000999
0.883768,0.781563,0.000229
0.735471,0.300601,-0.000174
0.298597,0.058116,-0.000364
0.392786,0.424850,-0.002345
0.328657,0.677355,-0.000593
0.965932,0.126253,-0.000203
0.104208,0.364729,0.001249
0.320641,0.030060,0.000646
0.066132,0.404810,-0.000458
0.707415,0.002004,-0.000400
0.072144,0.030060,0.000686
0.953908,0.312625,0.000492
0.178357,0.983968,-0.000308
0.941884,0.116232,-0.000003
0.122244,0.519038,-0.000065
0.112224,0.054108,0.001104
0.112224,0.248497,0.001887
0.428858,0.122244,0.001995
0.132265,0.154309,0.001864
0.404810,0.763527,0.000909
0.751503,0.905812,-0.000678
0.268537,0.144289,0.002140
0.288577,0.789579,-0.002487
0.056112,0.496994,0.000183
0.525050,0.835671,0.001042
0.837675,0.478958,0.002416
0.511022,0.474950,-0.000892
1.000000,0.961924,-0.001178
0.719439,0.511022,0.000042
0.302605,0.611222,-0.001209
0.563126,0.332665,-0.000534
0.480962,0.316633,-0.000438
0.154309,0.144289,0.002117
0.378758,0.775551,0.001747
0.436874,0.354709,0.000200
0.026052,0.933868,0.000578
0.094188,0.687375,-0.001376
0.757515,0.474950,0.000187
0.286573,0.655311,-0.000513
0.250501,0.575150,0.000008
0.128257,0.110220,0.001180
0.262525,0.615230,-0.000817
0.438878,0.146293,-0.000025
0.719439,0.517034,-0.000062
0.621242,0.539078,-0.000292
0.643287,0.434870,0.000282
0.543086,0.038076,-0.000482
0.360721,0.717435,-0.000800
0.813627,0.132265,0.000140
0.961924,0.208417,0.002368
0.474950,0.637275,-0.001066
0.128257,0.070140,0.000578
0.104208,0.284569,0.000463
0.284569,0.503006,0.000016
0.292585,0.418838,-0.000451
0.895792,0.719439,0.000798
0.841683,0.312625,0.000325
0.525050,0.278557,-0.000954
0.172345,0.182365,0.000717
0.905812,0.523046,0.001632
0.022044,0.529058,0.000249
0.743487,0.240481,-0.001680
0.280561,0.521042,-0.000342
0.643287,0.665331,-0.001179
0.677355,0.847695,0.000388
0.074148,0.925852,-0.000578
0.859719,0.627255,-0.002336
0.326653,0.432866,0.000858
0.719439,0.116232,-0.000294
0.907816,0.613226,-0.001679
0.527054,0.432866,0.000370
0.747495,0.969940,0.000279
0.422846,0.645291,-0.000535
0.192385,0.879760,-0.000916
0.691383,0.054108,-0.000874
0.739479,0.759519,0.000592
0.987976,0.585170,-0.000682
0.410822,0.300601,-0.001094
0.529058,0.184369,-0.001257
0.535070,0.288577,-0.000087
0.198397,0.621242,0.001758
0.340681,0.268537,-0.000942
0.200401,0.953908,-0.000810
0.110220,0.304609,-0.000069
0.979960,0.164329,0.000965
0.593186,0.927856,-0.001314
0.979960,0.739479,0.000154
0.246493,0.366733,-0.000967
0.859719,0.204409,0.000385
0.551102,0.132265,0.000282
0.795591,0.110220,0.000919
0.370741,0.104208,0.001523
0.661323,0.555110,-0.000053
0.270541,0.761523,-0.000685
0.997996,0.298597,0.000584
0.771543,0.695391,-0.000582
0.494990,0.130261,0.000181
0.995992,0.490982,-0.000559
0.609218,0.821643,-0.000247
0.623246,0.474950,0.001492
0.669339,0.384770,0.000206
0.394790,0.092184,0.001396
0.701403,0.831663,-0.000601
0.703407,0.821643,-0.000726
0.881764,0.515030,0.000507
0.961924,0.128257,-0.000382
0.094188,0.993988,-0.000165
0.412826,0.150301,0.000022
0.278557,0.983968,-0.000844
0.484970,0.402806,-0.000067
0.835671,0.713427,0.000315
0.000000,0.018036,0.000267
0.206413,0.176353,0.001973
0.625251,0.651303,-0.000609
0.643287,0.509018,0.000943
0.943888,0.384770,0.000741
0.571142,0.553106,-0.000807
0.567134,0.046092,-0.000289
0.609218,0.991984,0.001037
0.122244,0.006012,-0.000489
0.002004,0.631263,-0.000178
0.925852,0.539078,0.000330
0.565130,0.262525,0.000467
0.372745,0.390782,-0.000156
0.567134,0.741483,-0.001148
0.182365,0.837675,0.000182
0.967936,0.931864,-0.000845
0.877756,0.659319,-0.000436
0.328657,0.597194,-0.001895
0.851703,0.042084,-0.000461
0.024048,0.232465,0.002690
0.378758,0.807615,0.001997
0.440882,0.402806,-0.000589
0.843687,0.294589,0.001239
0.442886,0.056112,0.001355
0.777555,0.527054,-0.001795
0.158317,0.070140,0.000945
0.322645,0.869739,0.000119
0.805611,0.607214,-0.000304
0.591182,0.949900,0.000578
0.128257,0.803607,-0.000945
0.949900,0.559118,0.000140
0.328657,0.484970,-0.000457
0.222445,0.394790,-0.001036
0.324649,0.969940,-0.001254
0.803607,0.775551,0.000312
0.573146,0.258517,-0.000578
0.090180,0.426854,0.001219
0.507014,0.863727,0.001279
0.881764,0.422846,0.000860
0.929860,0.883768,0.000330
0.294589,0.693387,0.000756
0.881764,0.621242,-0.002285
0.262525,0.026052,-0.000700
0.144289,0.781563,0.000710
0.154309,0.400802,-0.001511
0.252505,0.781563,-0.002091
0.675351,0.699399,-0.000923
0.298597,0.448898,0.000128
0.410822,0.090180,0.002824
0.354709,0.154309,-0.001344
0.408818,0.212425,0.000037
0.170341,0.422846,-0.000328
0.454910,0.086172,0.000082
0.613226,0.458918,0.000409
0.400802,0.256513,-0.000395
0.661323,0.032064,-0.000368
0.332665,0.112224,0.000349
0.022044,0.470942,-0.001793
0.887776,0.847695,0.000183
0.645291,0.825651,0.000490
0.631263,0.533066,0.000113
0.581162,0.767535,-0.000577
0.737475,0.777555,0.001272
0.202405,0.158317,0.001925
0.995992,0.146293,0.002267
0.114228,0.482966,0.000604
0.086172,0.308617,-0.000894
0.188377,0.074148,-0.000115
0.755511,0.745491,-0.000070
0.030060,0.084168,0.001021
0.296593,0.094188,-0.000655
0.444890,0.833667,-0.000019
0.879760,0.645291,-0.001780
0.262525,0.204409,0.002039
0.048096,0.795591,0.001510
0.709419,0.306613,-0.000888
0.891784,0.038076,-0.000370
0.344689,0.519038,-0.002051
0.835671,0.376754,0.000529
0.663327,0.573146,0.000170
0.659319,0.106212,0.000242
0.348697,0.589178,-0.001916
0.368737,0.330661,-0.001092
0.278557,0.963928,0.000907
0.344689,0.507014,-0.001900
0.144289,0.821643,0.000153
0.515030,0.136273,0.000167
0.310621,0.761523,0.000108
0.460922,0.615230,-0.000238
0.122244,0.889780,0.001161
0.557114,0.420842,-0.000893
0.136273,0.683367,-0.000425
0.925852,0.132265,-0.000437
0.555110,0.428858,-0.000469
0.971944,0.827655,-0.001576
0.957916,0.492986,0.000194
0.336673,0.535070,-0.001645
0.859719,0.318637,0.000132
0.503006,0.749499,-0.000689
0.721443,0.472946,-0.000170
0.272545,0.711423,0.000503
0.392786,0.050100,-0.000291
0.490982,0.360721,0.000465
0.977956,0.679359,0.000923
0.242485,0.679359,-0.000978
0.026052,0.142285,0.001595
0.090180,0.346693,0.001270
0.913828,0.695391,0.000621
0.931864,0.268537,0.001745
0.028056,0.178357,0.003151
0.144289,0.366733,0.001829
0.362725,0.476954,-0.000524
0.993988,0.430862,-0.000231
0.148297,0.298597,-0.000253
0.691383,0.362725,0.000651
0.256513,0.140281,0.002252
0.370741,0.715431,-0.001145
0.020040,0.981964,0.000229
0.348697,0.525050,-0.001265
0.130261,0.637275,0.001000
0.164329,0.855711,0.000817
0.897796,0.985972,-0.000803
0.342685,0.418838,0.001405
0.503006,0.382766,-0.000468
0.218437,0.709419,-0.001013
0.418838,0.254509,-0.000218
0.745491,0.527054,-0.000221
0.342685,0.531062,-0.002142
0.180361,0.468938,-0.000212
0.282565,0.861723,-0.000455
0.803607,0.737475,0.000283
0.533066,0.200401,-0.000236
0.779559,0.833667,0.001730
0.745491,0.046092,0.000841
0.509018,0.937876,0.000724
0.284569,0.176353,0.001089
0.771543,0.258517,-0.000114
0.583166,0.304609,0.000091
0.913828,0.342685,0.000438
0.991984,0.110220,0.001725
0.813627,0.456914,0.000649
0.438878,0.344689,0.000560
0.803607,0.593186,-0.000129
0.607214,0.717435,-0.000266
0.356713,0.665331,0.000187
0.777555,0.452906,-0.000798
0.496994,0.082164,0.000156
0.184369,0.438878,0.000578
0.807615,0.210421,0.001776
0.088176,0.004008,-0.000700
0.154309,0.869739,0.001461
0.454910,0.470942,0.000652
0.054108,0.523046,-0.000731
0.873747,0.020040,-0.000667
0.867735,0.967936,-0.001766
0.156313,0.769539,-0.000313
0.146293,0.112224,0.000636
0.539078,0.687375,-0.000871
0.847695,0.240481,0.000529
0.747495,0.382766,0.000669
0.935872,0.168337,0.000079
0.909820,0.132265,-0.000470
0.272545,0.304609,0.000251
0.529058,0.911824,-0.000657
0.034068,0.765531,-0.000323
0.398798,0.260521,-0.000605
0.466934,0.607214,-0.000465
0.841683,0.545090,-0.000382
0.851703,0.675351,-0.000161
0.649299,0.368737,0.000432
0.498998,0.715431,0.000145
0.917836,0.929860,0.001944
0.667335,0.010020,0.001107
0.428858,0.913828,-0.000168
0.432866,0.218437,-0.001136
0.468938,0.336673,0.001132
0.070140,0.340681,0.000413
0.921844,0.599198,-0.000432
0.803607,0.611222,-0.000725
0.262525,0.945892,-0.000379
0.012024,0.322645,0.000242
0.324649,0.897796,-0.000439
0.294589,0.180361,0.000846
0.767535,0.963928,-0.000551
0.318637,0.783567,-0.000985
0.651303,1.000000,0.000457
0.242485,0.985972,-0.000743
0.336673,0.138277,-0.000874
0.663327,0.434870,0.000532
0.044088,0.963928,0.000587
0.028056,0.284569,-0.001160
0.476954,0.761523,0.000160
0.789579,0.903808,-0.001118
0.693387,0.422846,0.000738
0.673347,0.989980,0.000011
0.743487,0.480962,0.000663
0.643287,0.931864,-0.000896
0.839679,0.402806,-0.000497
0.571142,0.394790,0.001111
0.100200,0.631263,-0.000544
0.378758,0.294589,-0.000616
0.731463,0.100200,0.000339
0.478958,0.537074,-0.000068
0.124248,0.585170,0.000021
0.348697,0.857715,-0.000468
0.655311,0.951904,-0.000287
0.793587,0.360721,0.000740
0.891784,0.252505,0.001096
0.452906,0.406814,-0.000050
0.180361,0.837675,0.000300
0.302605,0.146293,0.001287
0.160321,0.571142,0.002312
0.116232,0.186373,0.000922
0.985972,0.112224,0.001449
0.000000,0.242485,0.002323
0.647295,0.541082,-0.000310
0.098196,0.879760,0.001233
0.859719,0.983968,-0.002264
0.681363,0.949900,-0.000084
0.747495,0.701403,-0.002330
0.801603,0.240481,0.000460
0.887776,0.943888,0.000227
0.865731,0.955912,-0.001901
0.971944,0.424850,0.000048
0.436874,0.911824,-0.000110
0.545090,0.561122,-0.000360
0.639279,0.200401,0.000156
0.557114,0.134269,0.000219
0.813627,0.480962,-0.000381
0.238477,0.128257,0.000665
0.210421,0.124248,0.001152
0.338677,0.687375,-0.001327
0.288577,0.567134,-0.000016
0.422846,0.182365,-0.000151
0.122244,0.190381,0.000683
0.581162,0.635271,-0.001474
0.470942,0.809619,-0.000355
0.773547,0.783567,0.000079
0.358717,0.418838,0.001710
0.412826,0.320641,0.001986
0.855711,0.038076,-0.000583
0.348697,0.436874,0.000226
0.270541,0.296593,-0.000066
0.000000,0.070140,0.000736
0.156313,0.767535,-0.000271
0.933868,0.593186,-0.000330
0.721443,0.398798,0.000889
0.208417,0.583166,0.000038
0.434870,0.264529,-0.000417
0.444890,0.124248,-0.000005
0.533066,0.208417,-0.000614
0.252505,0.687375,-0.000956
0.130261,0.883768,0.001242
0.382766,0.605210,-0.000693
0.340681,0.094188,0.001088
0.004008,0.316633,0.000706
0.186373,0.907816,0.000321
0.529058,0.250501,-0.001160
0.617234,0.685371,-0.001142
0.488978,0.531062,-0.000607
0.276553,0.515030,0.000375
0.989980,0.166333,0.001026
0.144289,0.334669,0.000931
0.845691,0.965932,-0.001066
0.885772,0.947896,-0.000479
0.448898,0.635271,0.000129
0.901804,0.020040,-0.000580
0.118236,0.248497,0.001616
0.523046,0.583166,-0.000353
0.711423,0.488978,-0.000075
0.675351,0.478958,0.000545
0.466934,0.388778,0.000356
0.733467,0.434870,0.001151
0.066132,0.380762,0.000934
0.799599,0.394790,0.000779
0.895792,0.919840,0.001007
0.585170,0.470942,0.000217
0.470942,0.661323,0.000192
0.234469,0.845691,-0.000179
0.575150,0.332665,-0.000429
0.356713,0.194389,0.000084
0.250501,0.302605,-0.000308
0.432866,0.877756,-0.000050
0.054108,0.284569,-0.000050
0.931864,0.677355,0.000058
0.567134,0.833667,0.002060
0.533066,0.372745,-0.000148
0.915832,0.669339,0.000068
0.112224,0.827655,0.000633
0.769539,0.679359,-0.000549
0.096192,0.216433,0.002489
0.925852,0.679359,0.001199
0.779559,0.242485,0.001805
0.406814,0.400802,-0.002626
0.178357,0.080160,0.000359
0.991984,0.340681,0.000429
0.326653,0.733467,0.000095
0.529058,0.180361,-0.001155
0.316633,0.420842,0.000344
0.575150,0.697395,-0.001368
0.529058,0.126253,-0.000452
0.581162,0.817635,0.000413
0.132265,0.701403,-0.000213
0.028056,0.823647,0.001385
0.573146,0.158317,-0.001237
0.551102,0.823647,0.000616
0.184369,0.845691,-0.000063
0.216433,0.176353,0.001319
0.096192,0.647295,-0.000641
0.438878,0.132265,0.000740
0.721443,0.436874,0.001208
0.515030,0.969940,0.001403
0.959920,0.494990,0.000220
0.364729,0.362725,-0.001103
0.703407,0.100200,-0.000049
0.863727,0.076152,0.000037
0.426854,0.084168,0.001030
0.687375,0.889780,-0.001129
0.651303,0.016032,0.000469
0.941884,0.356713,0.000760
0.130261,0.863727,0.000532
0.785571,0.621242,-0.000510
0.993988,0.168337,0.001597
0.825651,0.879760,-0.002468
0.715431,0.597194,0.000498
0.637275,0.154309,0.001807
0.501002,0.036072,0.000518
0.302605,0.563126,-0.000432
0.194389,0.198397,0.001723
0.741483,0.418838,0.000914
0.110220,0.350701,0.000112
0.122244,0.969940,0.000013
0.895792,0.925852,0.000366
0.739479,0.428858,0.000715
0.018036,0.212425,0.003021
0.226453,0.078156,-0.001393
0.462926,0.084168,0.000955
0.012024,0.675351,-0.000102
0.488978,0.643287,-0.001869
0.450902,0.659319,0.000229
0.420842,0.597194,-0.000258
0.066132,0.466934,0.001409
0.330661,0.637275,-0.000736
0.498998,0.649299,-0.002495
0.837675,0.222445,0.000480
0.955912,0.735471,0.000802
0.631263,0.785571,-0.000198
0.072144,0.336673,-0.000496
0.144289,0.092184,0.000939
0.595190,0.599198,-0.001558
0.270541,0.250501,-0.000503
0.627255,0.585170,-0.000572
0.667335,0.817635,0.000228
0.458918,0.080160,0.000512
0.474950,0.482966,-0.000499
0.034068,0.631263,-0.001297
0.296593,0.771543,-0.001716
0.663327,0.168337,0.000990
0.745491,0.162325,-0.000425
0.727455,0.230461,-0.000606
0.737475,0.232465,-0.000430
0.603206,0.823647,-0.000444
0.448898,0.807615,0.000581
0.432866,0.933868,-0.000260
0.458918,0.454910,0.000285
0.929860,0.094188,-0.000033
0.819639,0.889780,-0.002875
0.731463,0.717435,-0.000937
0.098196,0.138277,0.002109
0.396794,0.250501,-0.000676
0.418838,0.276553,-0.000414
0.845691,0.204409,0.001006
0.547094,0.677355,-0.000052
0.889780,0.202405,0.000546
0.811623,0.430862,0.001483
0.533066,0.294589,-0.000743
0.577154,0.611222,-0.000300
0.783567,0.667335,0.001296
0.488978,0.575150,-0.000444
0.697395,0.228457,0.000592
0.294589,0.607214,-0.000367
0.486974,0.555110,-0.000491
0.635271,0.108216,-0.000893
0.959920,0.869739,-0.002083
0.118236,0.517034,-0.000631
0.020040,0.310621,0.000307
0.058116,0.036072,0.000823
0.180361,0.839679,0.000118
0.106212,0.382766,0.001297
0.655311,0.282565,-0.000651
0.669339,0.126253,-0.000854
0.192385,0.891784,-0.000342
0.673347,0.180361,0.000242
0.064128,0.208417,0.002215
0.863727,0.987976,-0.002101
0.450902,0.601202,-0.000565
0.306613,0.683367,-0.001314
0.300601,0.621242,-0.001152
0.633267,0.306613,-0.000691
0.034068,0.048096,0.001591
0.062124,0.394790,-0.000250
0.280561,0.597194,-0.000043
0.877756,0.256513,0.000218
0.809619,0.803607,0.001163
0.715431,0.190381,0.001020
0.068136,0.020040,0.000714
0.909820,0.735471,0.001365
0.466934,0.182365,-0.001944
0.006012,0.905812,-0.000514
0.531062,0.110220,-0.000773
0.254509,0.306613,0.000189
0.637275,0.276553,0.000175
0.949900,0.460922,-0.000124
0.763527,0.949900,0.000202
0.515030,0.014028,0.000284
0.302605,0.076152,-0.000435
0.637275,0.823647,0.001063
0.605210,0.388778,-0.001165
0.276553,0.965932,0.001054
0.150301,0.563126,0.002712
0.645291,0.380762,0.001152
0.156313,0.180361,0.001100
0.563126,0.619238,-0.001135
0.246493,0.158317,0.001811
0.178357,0.529058,0.001252
0.108216,0.503006,0.000236
0.519038,0.677355,-0.000882
0.298597,0.038076,-0.000652
0.617234,0.452906,0.000505
0.240481,0.855711,0.000684
0.144289,0.669339,0.000115
0.438878,0.809619,0.000224
0.036072,0.847695,0.001803
0.549098,0.292585,0.000158
0.416834,0.727455,-0.001855
0.154309,0.178357,0.001416
0.985972,0.168337,0.002007
0.322645,0.879760,-0.000795
0.541082,0.541082,-0.000755
0.801603,0.384770,-0.000520
0.829659,0.186373,0.001595
0.440882,0.883768,-0.000774
0.789579,0.120240,0.000119
0.402806,0.090180,0.001868
0.793587,0.725451,0.000505
0.106212,0.474950,0.000543
0.242485,0.509018,0.000121
0.152305,0.236473,0.000358
0.278557,0.268537,-0.000086
0.673347,0.957916,0.000338
0.046092,0.965932,0.000747
0.903808,0.258517,0.000813
0.460922,0.036072,0.001158
0.022044,0.823647,0.001563
0.509018,0.881764,0.000849
0.855711,0.476954,0.000951
0.488978,0.072144,0.000709
0.210421,0.905812,-0.001182
0.158317,0.314629,0.000002
0.450902,0.038076,0.001600
0.428858,0.911824,-0.000041
0.711423,0.346693,0.000108
0.006012,0.266533,0.000905
0.593186,0.424850,0.000734
0.154309,0.979960,-0.000323
0.655311,0.557114,-0.000333
0.855711,0.841683,0.000048
0.268537,0.448898,-0.000363
0.184369,0.545090,0.000932
0.072144,0.671343,-0.000013
0.132265,0.104208,0.000514
0.559118,0.344689,0.000042
0.743487,0.082164,0.000534
0.731463,0.276553,-0.001410
0.200401,0.575150,0.000854
0.883768,0.537074,0.001083
0.088176,0.713427,-0.001311
0.172345,0.024048,0.000986
0.344689,0.523046,-0.001390
0.915832,0.232465,0.001415
0.312625,0.561122,-0.000214
0.885772,0.338677,0.000387
0.162325,0.575150,0.001699
0.334669,0.194389,0.000004
0.048096,0.915832,-0.000451
0.817635,0.599198,-0.000083
0.847695,0.316633,0.001034
0.112224,0.811623,-0.000588
0.166333,0.603206,0.001415
0.663327,0.214429,0.000185
0.897796,0.925852,-0.000033
0.360721,0.953908,-0.000896
0.470942,0.108216,0.000179
0.613226,0.721443,-0.001400
0.637275,0.569138,-0.000455
0.849699,0.352705,-0.000165
0.244489,0.887776,-0.001462
0.490982,0.114228,0.000643
0.595190,0.480962,0.000469
0.977956,0.404810,0.000961
0.557114,0.048096,-0.000302
0.044088,0.448898,-0.000856
0.224449,0.997996,-0.001436
0.851703,0.851703,-0.000454
0.204409,0.082164,-0.000803
0.991984,0.274549,0.000329
0.633267,0.312625,-0.000901
0.515030,0.939880,0.000667
0.236473,0.519038,0.000194
0.579158,0.731463,-0.001328
0.789579,0.410822,0.000046
0.454910,0.523046,0.000938
0.545090,0.853707,0.000047
